,StationName,county,Town,lat,lon,IIiii,tTime,dFy,fFy,T,Tx,Tn,VV,RR
1917,柑橘所雪深,黄岩区,头陀镇,28.64278,121.1564,K8233,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
1918,城区雪深,黄岩区,北城街道,28.66945,121.2539,K8234,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
1919,大寺基雪深,黄岩区,上郑乡,28.58417,120.7997,K8236,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
1920,东城小学,黄岩区,东城街道,28.65111,121.3006,K8240,2022-02-07 00:00:00,355,19,63,64,63,-9999,0
1921,王林,黄岩区,北城街道,28.685,121.2867,K8241,2022-02-07 00:00:00,-9999,-9999,61,64,61,-9999,0
1922,长滩,黄岩区,屿头乡,28.66028,120.9892,K8242,2022-02-07 00:00:00,-9999,-9999,42,43,41,-9999,4
1923,岭根,黄岩区,宁溪镇,28.54722,120.9364,K8243,2022-02-07 00:00:00,-9999,-9999,41,41,40,-9999,3
1924,下抱水库,黄岩区,新前街道,28.70972,121.2208,K8244,2022-02-07 00:00:00,28,15,43,44,43,-9999,1
1925,南正顶,黄岩区,富山乡,28.51028,120.8578,K8245,2022-02-07 00:00:00,-9999,-9999,-11,-10,-13,-9999,0
1926,蒋东岙,黄岩区,上郑乡,28.6125,120.9275,K8246,2022-02-07 00:00:00,-9999,-9999,28,29,28,-9999,6
1927,五尖山,黄岩区,北洋镇,28.66611,121.0386,K8247,2022-02-07 00:00:00,-9999,-9999,21,24,21,-9999,6
1928,元同溪闸,黄岩区,头陀镇,28.62417,121.1458,K8248,2022-02-07 00:00:00,255,13,52,54,52,-9999,0
1929,黄土岭,黄岩区,北城街道,28.68306,121.2394,K8249,2022-02-07 00:00:00,309,24,55,59,55,-9999,0
1930,联丰,黄岩区,北洋镇,28.65278,121.0689,K8250,2022-02-07 00:00:00,-9999,-9999,45,46,45,-9999,3
1931,抱料,黄岩区,上郑乡,28.55972,120.8456,K8256,2022-02-07 00:00:00,-9999,-9999,14,15,13,-9999,5
1932,决要,黄岩区,富山乡,28.5325,120.8467,K8257,2022-02-07 00:00:00,-9999,-9999,18,20,17,-9999,3
1933,福利,黄岩区,宁溪镇,28.6075,120.9708,K8258,2022-02-07 00:00:00,8,8,44,44,43,-9999,3
1934,布袋坑,黄岩区,屿头乡,28.70056,120.9442,K8259,2022-02-07 00:00:00,296,28,10,11,9,-9999,6
1935,东亚山庄,黄岩区,上郑乡,28.59833,120.82,K8270,2022-02-07 00:00:00,24,0,-19,-19,-22,-9999,0
1936,外金,黄岩区,富山乡,28.50778,120.8914,K8271,2022-02-07 00:00:00,323,36,15,17,14,-9999,4
1937,后岙,黄岩区,屿头乡,28.66306,120.9097,K8273,2022-02-07 00:00:00,141,23,11,11,11,-9999,8
1938,前思岙,黄岩区,上垟乡,28.48611,121.0247,K8274,2022-02-07 00:00:00,338,7,33,34,31,-9999,2
1939,兴安,黄岩区,屿头乡,28.65028,120.9594,K8275,2022-02-07 00:00:00,260,10,40,40,39,-9999,4
1940,董岙,黄岩区,上垟乡,28.56167,121.0181,K8276,2022-02-07 00:00:00,189,23,42,45,42,-9999,2
1941,宁溪B,黄岩区,宁溪镇,28.58167,120.9753,K8282,2022-02-07 00:00:00,0,0,35,37,35,-9999,5
1942,柑橘所,黄岩区,头陀镇,28.64278,121.1564,K8283,2022-02-07 00:00:00,275,28,49,55,49,-9999,1
1943,路桥,路桥区,路桥街道,28.57528,121.3503,K8301,2022-02-07 00:00:00,287,12,62,63,61,-9999,0
1944,横街,路桥区,横街镇,28.52778,121.4456,K8302,2022-02-07 00:00:00,354,26,60,62,60,-9999,1
1945,金清,路桥区,金清镇,28.51583,121.4972,K8303,2022-02-07 00:00:00,355,30,60,64,60,16307,0
1946,白果,路桥区,金清镇,28.48386,121.62174,K8304,2022-02-07 00:00:00,24,99,56,61,56,-9999,0
1947,黄琅,路桥区,金清镇,28.52611,121.5967,K8305,2022-02-07 00:00:00,5,62,60,68,60,-9999,0
1948,桐屿,路桥区,桐屿街道,28.58556,121.3344,K8306,2022-02-07 00:00:00,302,17,63,65,63,-9999,0
1949,机场,路桥区,路南街道,28.55528,121.4222,K8307,2022-02-07 00:00:00,22,27,63,64,62,-9999,0
1950,新桥,路桥区,新桥镇,28.51194,121.4036,K8308,2022-02-07 00:00:00,11,27,62,63,61,-9999,0
1951,蓬街,路桥区,蓬街镇,28.55445,121.4694,K8309,2022-02-07 00:00:00,0,2,62,65,62,-9999,0
1952,峰江,路桥区,峰江街道,28.54861,121.3681,K8310,2022-02-07 00:00:00,22,40,62,63,61,-9999,0
1953,水厂,路桥区,螺洋街道,28.56083,121.33,K8311,2022-02-07 00:00:00,330,16,63,63,63,-9999,0
1954,农垦场,路桥区,金清镇,28.50805,121.5872,K8312,2022-02-07 00:00:00,6,50,60,68,60,-9999,0
1955,启明村,路桥区,蓬街镇,28.56807,121.51892,K8313,2022-02-07 00:00:00,4,35,60,64,60,-9999,0
1956,三山,路桥区, 金清镇,28.56139,121.5944,K8315,2022-02-07 00:00:00,16,74,56,61,55,24826,0
1957,鹁鸪嘴,路桥区, 金清镇,28.55056,121.6422,K8316,2022-02-07 00:00:00,30,91,64,70,64,25457,0
1958,凉溪,路桥区,桐屿街道,28.61778,121.3067,K8317,2022-02-07 00:00:00,324,26,55,56,55,-9999,0
1959,东风村,路桥区,螺洋街道,28.56417,121.3083,K8318,2022-02-07 00:00:00,290,15,56,59,56,8661,0
1960,湖屿岛,路桥区, 金清镇,28.45833,121.6653,K8320,2022-02-07 00:00:00,12,112,70,73,69,24278,0
1961,保全小学,路桥区,峰江街道,28.52889,121.3761,K8321,2022-02-07 00:00:00,10,21,61,65,60,-9999,0
1962,路桥高速,路桥区,金清镇,28.55556,121.5392,K8322,2022-02-07 00:00:00,10,35,62,66,61,16375,0
1963,横街小学,路桥区,横街镇,28.53583,121.4328,K8323,2022-02-07 00:00:00,20,22,61,63,61,-9999,0
1964,飞龙湖,路桥区,桐屿街道,28.60444,121.3358,K8324,2022-02-07 00:00:00,2,20,61,62,61,-9999,0
1965,联盟闸,路桥区,金清镇,28.52083,121.5478,K8325,2022-02-07 00:00:00,355,41,60,65,60,-9999,0
1966,龙头王村,路桥区,路桥街道,28.58139,121.3919,K8326,2022-02-07 00:00:00,-9999,-9999,65,67,64,-9999,0
1967,下陶村,路桥区,峰江街道,28.53639,121.3953,K8327,2022-02-07 00:00:00,345,25,61,64,61,-9999,0
1968,会展中心,路桥区,路北街道,28.5975,121.3692,K8328,2022-02-07 00:00:00,-9999,-9999,65,67,65,-9999,0
1969,明珠学校,路桥区,金清镇,28.52,121.5147,K8329,2022-02-07 00:00:00,337,30,60,65,60,-9999,0
1970,北大附中,路桥区,桐屿街道,28.60139,121.3047,K8330,2022-02-07 00:00:00,246,21,60,60,60,-9999,0
1971,上寺前,路桥区,螺洋街道,28.53889,121.3331,K8340,2022-02-07 00:00:00,-9999,-9999,53,56,53,-9999,0
1972,九琅山,路桥区,横街镇,28.51472,121.4469,K8341,2022-02-07 00:00:00,310,30,54,58,54,-9999,0
1973,石桥头,温岭市,石桥头镇,28.34945,121.4606,K8401,2022-02-07 00:00:00,343,56,60,65,60,-9999,0
1974,黄茅山,温岭市,泽国镇,28.52972,121.3078,K8402,2022-02-07 00:00:00,312,26,42,44,41,-9999,0
1975,大溪,温岭市,大溪镇,28.49111,121.2411,K8403,2022-02-07 00:00:00,309,22,61,62,58,-9999,0
1976,松门,温岭市,松门镇,28.37111,121.5664,K8404,2022-02-07 00:00:00,356,49,61,69,61,-9999,0
1977,坞根,温岭市,坞根镇,28.32472,121.2611,K8405,2022-02-07 00:00:00,358,30,57,62,56,-9999,3
1978,横峰,温岭市,横峰街道,28.4475,121.3258,K8406,2022-02-07 00:00:00,295,19,58,63,58,-9999,0
1979,石塘渔港,温岭市,石塘镇,28.24639,121.6039,K8407,2022-02-07 00:00:00,25,94,72,76,72,16772,0
1980,新河,温岭市,新河镇,28.47806,121.4594,K8408,2022-02-07 00:00:00,3,26,59,63,59,-9999,0
1981,东海塘,温岭市,箬横镇,28.42222,121.6081,K8409,2022-02-07 00:00:00,16,76,69,73,69,24444,0
1982,岙环,温岭市,城南镇,28.28611,121.3994,K8410,2022-02-07 00:00:00,15,43,56,63,56,-9999,0
1983,温峤,温岭市,温峤镇,28.38389,121.3003,K8411,2022-02-07 00:00:00,28,28,54,61,54,-9999,1
1984,箬横,温岭市,箬横镇,28.39889,121.5228,K8412,2022-02-07 00:00:00,340,38,62,71,62,-9999,0
1985,滨海,温岭市,滨海镇,28.45056,121.5589,K8413,2022-02-07 00:00:00,9,46,57,62,57,20382,0
1986,太湖山,温岭市,大溪镇,28.49917,121.2019,K8414,2022-02-07 00:00:00,30,56,27,28,26,-9999,1
1987,九洞门,温岭市,松门镇,28.4125,121.6617,K8415,2022-02-07 00:00:00,57,112,68,72,68,-9999,0
1988,花芯,温岭市,箬横镇,28.41556,121.4511,K8416,2022-02-07 00:00:00,16,32,43,50,43,-9999,1
1989,方山,温岭市,大溪镇,28.42056,121.2528,K8417,2022-02-07 00:00:00,27,58,19,21,19,-9999,1
1990,实践基地,温岭市,松门镇,28.32583,121.6189,K8419,2022-02-07 00:00:00,56,56,65,72,65,-9999,1
1991,岭脚村,温岭市,温峤镇,28.36194,121.2825,K8420,2022-02-07 00:00:00,20,47,51,56,51,-9999,1
1992,山后村,温岭市,城南镇,28.32944,121.3311,K8421,2022-02-07 00:00:00,341,66,56,63,56,-9999,2
1993,火车站,温岭市,大溪镇,28.48222,121.3236,K8422,2022-02-07 00:00:00,30,25,61,66,61,-9999,0
1994,城东,温岭市,城东街道,28.41195,121.3767,K8423,2022-02-07 00:00:00,16,22,61,65,61,-9999,1
1995,城北,温岭市,城北街道,28.45722,121.3997,K8424,2022-02-07 00:00:00,33,27,54,58,54,-9999,1
1996,三蒜,温岭市,石塘镇,28.23111,121.6356,K8425,2022-02-07 00:00:00,55,87,67,71,67,15774,0
1997,粮食功能区,温岭市,箬横镇,28.41111,121.5644,K8426,2022-02-07 00:00:00,316,55,59,66,59,-9999,1
1998,大溪高速,温岭市,大溪镇,28.46889,121.2619,K8427,2022-02-07 00:00:00,0,1,57,59,57,9295,0
1999,泽国,温岭市,泽国镇,28.48944,121.3794,K8429,2022-02-07 00:00:00,36,28,57,60,57,-9999,0
2000,城西,温岭市,城西街道,28.39,121.3681,K8430,2022-02-07 00:00:00,352,19,59,64,59,-9999,1
2001,方山雪深,温岭市,大溪镇,28.42056,121.2428,K8431,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
2002,仰天湖雪深,温岭市,大溪镇,28.49917,121.2019,K8432,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
2003,泽国二小,温岭市,泽国镇,28.49694,121.3361,K8441,2022-02-07 00:00:00,351,23,60,63,59,-9999,0
2004,长屿,温岭市,新河镇,28.43611,121.4358,K8442,2022-02-07 00:00:00,128,13,50,53,50,-9999,1
2005,高桥小学,温岭市,新河镇,28.48944,121.4331,K8443,2022-02-07 00:00:00,1,29,61,64,61,-9999,0
2006,东浦,温岭市,箬横镇,28.345,121.4997,K8444,2022-02-07 00:00:00,1,50,58,65,58,-9999,1
2007,北港,温岭市,松门镇,28.43167,121.6581,K8445,2022-02-07 00:00:00,27,99,66,70,66,-9999,0
2008,城南小学,温岭市,城南镇,28.325,121.4075,K8446,2022-02-07 00:00:00,349,73,56,63,56,-9999,1
2009,温岭南,温岭市,城南镇,28.32778,121.4594,K8447,2022-02-07 00:00:00,36,76,61,68,61,16141,0
2010,隔海岛,温岭市,石塘镇,28.30389,121.6469,K8448,2022-02-07 00:00:00,42,101,73,76,73,-9999,0
2011,潘郎小学,温岭市,大溪镇,28.45389,121.3058,K8460,2022-02-07 00:00:00,301,20,59,63,59,-9999,0
2012,犁头咀,温岭市,城南镇,28.26556,121.4369,K8461,2022-02-07 00:00:00,33,91,59,66,59,-9999,0
2013,伍佰屿,温岭市,滨海镇,28.47694,121.6092,K8462,2022-02-07 00:00:00,335,96,66,72,66,-9999,0
2014,温岭中学,温岭市,太平街道,28.37472,121.3969,K8463,2022-02-07 00:00:00,278,31,59,63,59,-9999,0
2015,滨海中学,温岭市,滨海镇,28.46833,121.5203,K8464,2022-02-07 00:00:00,3,39,61,66,61,-9999,0
2016,长屿小学,温岭市,新河镇,28.45111,121.4406,K8465,2022-02-07 00:00:00,292,20,59,64,59,-9999,0
2017,青屿校区,温岭市,温峤镇,28.36361,121.2439,K8466,2022-02-07 00:00:00,318,42,52,58,52,20934,1
2018,毛竹下,温岭市,大溪镇,28.43833,121.2553,K8467,2022-02-07 00:00:00,-9999,-9999,50,52,50,-9999,1
2019,上洋工业区,温岭市,大溪镇,28.43278,121.2506,K8468,2022-02-07 00:00:00,-9999,-9999,52,54,52,-9999,0
2020,双溪村,温岭市,大溪镇,28.45528,121.2419,K8469,2022-02-07 00:00:00,-9999,-9999,51,54,50,-9999,1
2021,翁岙村,温岭市,大溪镇,28.51611,121.2917,K8470,2022-02-07 00:00:00,-9999,-9999,58,59,58,-9999,0
2022,金路村,温岭市,新河镇,28.45861,121.4111,K8471,2022-02-07 00:00:00,-9999,-9999,60,64,60,-9999,0
2023,楼岙村,温岭市,新河镇,28.44889,121.4231,K8472,2022-02-07 00:00:00,-9999,-9999,60,63,59,-9999,0
2024,屿头村,温岭市,新河镇,28.44667,121.4375,K8473,2022-02-07 00:00:00,-9999,-9999,58,62,58,-9999,0
2025,长屿村,温岭市,新河镇,28.44667,121.4456,K8474,2022-02-07 00:00:00,-9999,-9999,55,59,55,-9999,1
2026,下呈村,温岭市,坞根镇,28.30278,121.2569,K8475,2022-02-07 00:00:00,-9999,-9999,56,61,56,-9999,1
2027,东门村,温岭市,坞根镇,28.33389,121.2178,K8476,2022-02-07 00:00:00,-9999,-9999,59,62,58,-9999,1
2028,紫荆校区,温岭市,箬横镇,28.405,121.6108,K8477,2022-02-07 00:00:00,285,66,67,72,67,-9999,0
2029,清港,玉环市,清港镇,28.25694,121.2867,K8501,2022-02-07 00:00:00,34,33,61,66,60,-9999,1
2030,干江,玉环市,干江镇,28.16639,121.3717,K8502,2022-02-07 00:00:00,21,77,47,54,47,17698,0
2031,沙门,玉环市,沙门镇,28.24389,121.3803,K8503,2022-02-07 00:00:00,58,59,60,66,60,-9999,1
2032,海山,玉环市,海山乡,28.21,121.1575,K8504,2022-02-07 00:00:00,319,62,61,67,61,19221,1
2033,玉城,玉环市,玉城街道,28.12556,121.2369,K8505,2022-02-07 00:00:00,313,25,60,65,60,-9999,3
2034,大鹿岛,玉环市,鸡山乡,28.09222,121.4039,K8506,2022-02-07 00:00:00,21,94,65,70,65,-9999,0
2035,鲜迭,玉环市,大麦屿街道,28.09167,121.2042,K8507,2022-02-07 00:00:00,358,56,37,40,37,-9999,2
2036,花岩浦,玉环市,龙溪乡,28.19611,121.3092,K8510,2022-02-07 00:00:00,2,40,55,59,55,14413,1
2037,芦浦,玉环市,芦浦镇,28.19833,121.2414,K8511,2022-02-07 00:00:00,358,65,45,51,45,-9999,2
2038,楚门,玉环市,楚门镇,28.21694,121.3014,K8512,2022-02-07 00:00:00,16,41,62,67,62,-9999,2
2039,鸡山,玉环市,鸡山乡,28.10611,121.36417,K8513,2022-02-07 00:00:00,356,96,59,64,59,20844,0
2040,大麦屿,玉环市,大麦屿街道,28.10306,121.1358,K8517,2022-02-07 00:00:00,8,68,61,67,61,-9999,2
2041,龙溪樱桃 ,玉环市,龙溪乡,28.22667,121.3333,K8518,2022-02-07 00:00:00,324,14,60,66,60,-9999,1
2042,大雷山,玉环市,清港镇,28.31528,121.3458,K8521,2022-02-07 00:00:00,0,93,29,34,28,-9999,1
2043,分水山,玉环县,芦浦镇,28.195,121.2103,K8522,2022-02-07 00:00:00,29,44,58,64,58,10236,2
2044,雕鹰山,玉环市,大麦屿街道,28.11917,121.1981,K8527,2022-02-07 00:00:00,18,71,37,41,37,-9999,2
2045,乐清二桥,玉环市,海山乡,28.2425,121.1392,K8528,2022-02-07 00:00:00,22,76,-9999,-9999,-9999,22424,0
2046,吊船湾,玉环市,沙门镇,28.22222,121.3753,K8530,2022-02-07 00:00:00,42,67,60,67,60,14735,1
2047,大雷山雪深,玉环县,清港镇,28.31528,121.3458,K8531,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
2048,大圆头,玉环市,沙门镇,28.24195,121.4161,K8544,2022-02-07 00:00:00,13,93,45,54,45,-9999,1
2049,大岩头,玉环市,大麦屿街道,28.04667,121.1631,K8545,2022-02-07 00:00:00,5,91,36,41,36,-9999,3
2050,中鹿岛,玉环市,鸡山乡,28.05694,121.4106,K8546,2022-02-07 00:00:00,21,116,59,65,59,-9999,0
2051,双龙村,玉环市,坎门街道,28.1,121.255,K8547,2022-02-07 00:00:00,0,0,56,61,56,-9999,1
2052,垟岭村,玉环市,干江镇,28.18861,121.3475,K8548,2022-02-07 00:00:00,0,0,47,53,47,-9999,0
2053,江岩,玉环市,玉城街道,28.17333,121.1492,K8549,2022-02-07 00:00:00,32,78,45,51,45,-9999,2
2054,黄门,玉环市,坎门街道,28.07,121.2361,K8550,2022-02-07 00:00:00,353,97,46,51,46,-9999,1
2055,苔山塘,玉环市,清港镇,28.27417,121.2564,K8556,2022-02-07 00:00:00,336,33,55,61,55,-9999,3
2056,杜桥,临海市,杜桥镇,28.76667,121.4869,K8601,2022-02-07 00:00:00,10,18,61,63,61,-9999,0
2057,涌泉,临海市,涌泉镇,28.75694,121.3186,K8602,2022-02-07 00:00:00,328,13,59,63,59,-9999,0
2058,白水洋,临海市,白水洋镇,28.89917,120.9047,K8603,2022-02-07 00:00:00,14,25,51,54,51,-9999,2
2059,东塍,临海市,东塍镇,28.92889,121.2622,K8604,2022-02-07 00:00:00,75,12,52,52,52,-9999,1
2060,河头,临海市,河头镇,29.00056,121.1142,K8605,2022-02-07 00:00:00,80,4,46,48,46,-9999,2
2061,尤溪,临海市,尤溪镇,28.7425,121.1011,K8606,2022-02-07 00:00:00,163,14,51,51,51,-9999,2
2062,汛桥,临海市,汛桥镇,28.795,121.1706,K8607,2022-02-07 00:00:00,252,6,52,53,51,-9999,2
2063,牛头山,临海市,邵家渡街道,28.84,121.2647,K8608,2022-02-07 00:00:00,208,10,49,52,49,-9999,1
2064,小芝,临海市,小芝镇,28.85222,121.4519,K8609,2022-02-07 00:00:00,346,19,47,51,47,-9999,0
2065,南门坑,临海市,桃渚镇,28.83722,121.6631,K8610,2022-02-07 00:00:00,266,38,51,57,51,-9999,0
2066,白沙,临海市,上盘镇,28.71278,121.6378,K8611,2022-02-07 00:00:00,350,35,55,60,55,22944,0
2067,黄家寮,临海市, 括苍镇,28.74833,120.9744,K8612,2022-02-07 00:00:00,-9999,-9999,13,17,13,-9999,4
2068,外蔡,临海市,邵家渡街道,28.87944,121.3731,K8613,2022-02-07 00:00:00,0,0,41,42,40,-9999,4
2069,汇溪,临海市,汇溪镇,28.95778,121.2133,K8614,2022-02-07 00:00:00,0,0,46,47,46,-9999,1
2070,江南,临海市,江南街道,28.79444,121.1206,K8615,2022-02-07 00:00:00,99,10,50,51,50,-9999,1
2071,沿江,临海市,沿江镇,28.74611,121.2358,K8616,2022-02-07 00:00:00,280,8,53,55,53,-9999,1
2072,大田,临海市,大田镇,28.90444,121.2022,K8617,2022-02-07 00:00:00,345,18,51,53,51,-9999,2
2073,永丰,临海市,永丰镇,28.87278,121.0231,K8618,2022-02-07 00:00:00,350,13,50,52,50,-9999,2
2074,羊岩山,临海市,河头镇,28.97889,121.1494,K8619,2022-02-07 00:00:00,93,64,2,2,2,-9999,2
2075,桃渚镇,临海市,桃渚镇,28.80861,121.5797,K8620,2022-02-07 00:00:00,351,39,49,54,49,-9999,1
2076,医化园区,临海市,杜桥镇,28.69306,121.5456,K8621,2022-02-07 00:00:00,3,44,63,66,61,-9999,0
2077,两桥村,临海市,古城街道,28.87167,121.0797,K8622,2022-02-07 00:00:00,66,10,47,48,47,-9999,2
2078,安桥,临海市,白水洋镇,28.98,120.9153,K8623,2022-02-07 00:00:00,298,13,38,39,38,-9999,0
2079,里梅,临海市,白水洋镇,29.01528,120.9958,K8624,2022-02-07 00:00:00,52,9,34,35,34,-9999,0
2080,大洋,临海市,永丰镇,28.93361,121.0011,K8625,2022-02-07 00:00:00,318,3,39,40,39,-9999,3
2081,岭脚金,临海市,尤溪镇,28.69,121.0728,K8626,2022-02-07 00:00:00,199,7,42,43,42,-9999,6
2082,头门,临海市,上盘镇,28.69111,121.7594,K8627,2022-02-07 00:00:00,21,97,64,69,64,30000,0
2083,白水洋小学,临海市,白水洋镇,28.91,120.8944,K8628,2022-02-07 00:00:00,14,24,49,50,49,-9999,3
2084,雀儿岙,临海市,上盘镇,28.80972,121.8475,K8629,2022-02-07 00:00:00,36,89,70,73,70,21331,0
2085,田岙岛,临海市,上盘镇,28.74306,121.8481,K8630,2022-02-07 00:00:00,31,76,69,71,67,-9999,0
2086,白水洋雪深,临海市,白水洋镇,28.90055,120.8942,K8633,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
2087,上白岩雪深,临海市,尤溪镇,28.72917,120.9675,K8634,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
2088,安基山雪深,临海市,白水洋镇,29.00028,120.9667,K8635,2022-02-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,0
2089,上白岩,临海市,尤溪镇,28.72917,120.9675,K8640,2022-02-07 00:00:00,231,47,4,4,3,-9999,3
2090,小溪,临海市,江南街道,28.77222,121.1153,K8641,2022-02-07 00:00:00,283,6,45,45,44,-9999,0
2091,岭上村,临海市,邵家渡街道,28.82444,121.2322,K8642,2022-02-07 00:00:00,323,33,40,44,40,-9999,0
2092,安基山,临海市,白水洋镇,29.00028,120.9667,K8643,2022-02-07 00:00:00,101,51,-9,-8,-9,-9999,0
2093,红树林,临海市,小芝镇,28.89333,121.3694,K8644,2022-02-07 00:00:00,260,10,37,38,36,-9999,2
2094,南岙村,临海市,邵家渡街道,28.84833,121.3367,K8646,2022-02-07 00:00:00,154,8,44,46,44,-9999,1
2095,上西辽,临海市,汇溪镇,29.00528,121.2608,K8647,2022-02-07 00:00:00,7,25,8,9,7,-9999,3
2096,乌岩岙,临海市,小芝镇,28.91028,121.4022,K8648,2022-02-07 00:00:00,312,26,27,31,27,-9999,3
2097,临港,临海市,杜桥镇,28.71361,121.5781,K8649,2022-02-07 00:00:00,2,48,57,61,57,-9999,0
2098,大竹山,临海市,上盘镇,28.71583,121.7297,K8650,2022-02-07 00:00:00,21,96,64,72,64,22699,0
2099,桥东,临海市,上盘镇,28.70917,121.7539,K8651,2022-02-07 00:00:00,14,99,71,75,71,-9999,0
2100,桥西,临海市,上盘镇,28.71806,121.7117,K8652,2022-02-07 00:00:00,22,82,65,72,64,-9999,0
2101,里潘村,临海市,杜桥镇,28.75889,121.5583,K8655,2022-02-07 00:00:00,332,63,58,61,58,28246,0
2102,山安,临海市,汇溪镇,29.00583,121.1697,K8656,2022-02-07 00:00:00,42,24,18,20,18,-9999,2
2103,城西中学,临海市,括苍镇,28.85695,120.9878,K8657,2022-02-07 00:00:00,187,7,50,52,50,-9999,3
2104,北泽岛,临海市,桃渚镇,28.89583,121.7594,K8658,2022-02-07 00:00:00,343,71,58,63,57,-9999,0
2105,北固山,临海市,古城街道,28.865,121.1114,K8659,2022-02-07 00:00:00,300,11,49,53,49,-9999,1
2106,古城,临海市,古城街道,28.85194,121.1328,K8661,2022-02-07 00:00:00,66,18,56,59,56,-9999,2
2107,白岩茶场,临海市,东塍镇,28.95417,121.4064,K8662,2022-02-07 00:00:00,40,70,8,9,7,-9999,6
2108,沿岸村,临海市,永丰镇,28.96722,121.0675,K8663,2022-02-07 00:00:00,235,7,48,49,48,-9999,1
2109,茶山村,临海市,邵家渡街道,28.87389,121.2828,K8664,2022-02-07 00:00:00,274,13,39,41,39,-9999,2
2110,坎门F,玉环市,坎门街道,28.0575,121.2708,K8667,2022-02-07 00:00:00,354,72,-9999,-9999,-9999,-9999,0
2111,康谷小学,临海市,东塍镇,28.93139,121.3914,K8668,2022-02-07 00:00:00,358,11,41,44,41,-9999,4
2112,兰田山,临海市,涌泉镇,28.82195,121.3711,K8669,2022-02-07 00:00:00,34,47,11,14,11,-9999,1
2113,方溪水库,临海市,括苍镇,28.8025,121.0,K8670,2022-02-07 00:00:00,162,16,41,42,41,-9999,4
2114,岙陈,临海市,东塍镇,28.89,121.2947,K8671,2022-02-07 00:00:00,92,9,34,37,34,-9999,2
2115,桐坑,临海市,东塍镇,28.90083,121.3364,K8672,2022-02-07 00:00:00,282,23,12,14,12,-9999,5
2116,洞港,临海市,桃渚镇,28.85278,121.6708,K8673,2022-02-07 00:00:00,256,48,55,61,54,-9999,1
2117,临海西,临海市,永丰镇,28.86972,121.0464,K8674,2022-02-07 00:00:00,93,25,48,52,48,11195,3
2118,括苍枢纽,临海市,括苍镇,28.87,120.9656,K8675,2022-02-07 00:00:00,114,20,47,50,47,9352,2
2119,景山村,临海市,括苍镇,28.82611,120.9667,K8676,2022-02-07 00:00:00,-9999,-9999,19,29,19,-9999,3
2120,大泛村,临海市,白水洋镇,29.02639,120.9786,K8677,2022-02-07 00:00:00,-9999,-9999,32,33,32,-9999,0
2121,满塘村,临海市,永丰镇,28.9325,121.095,K8678,2022-02-07 00:00:00,141,6,31,32,31,-9999,0
2122,丁公园村,临海市,白水洋镇,29.00583,120.9836,K8679,2022-02-07 00:00:00,-9999,-9999,17,18,17,-9999,1
2123,尚山村,临海市,括苍镇,28.78111,120.9522,K8680,2022-02-07 00:00:00,-9999,-9999,34,34,32,-9999,3
2124,岭根村,临海市,东塍镇,28.95472,121.3808,K8682,2022-02-07 00:00:00,329,28,32,32,32,-9999,3
2125,溪口水库,临海市,杜桥镇,28.78583,121.4106,K8683,2022-02-07 00:00:00,338,30,55,58,55,-9999,0
2126,大岙西,临海市,白水洋镇,28.95833,120.9269,K8684,2022-02-07 00:00:00,-9999,-9999,37,38,37,-9999,0
2127,石门村,临海市,大田街道,28.96167,121.1519,K8685,2022-02-07 00:00:00,-9999,-9999,34,35,34,-9999,3
2128,山里村,临海市,大田街道,28.95306,121.1308,K8686,2022-02-07 00:00:00,-9999,-9999,33,35,33,-9999,2
2129,岭上蒋,临海市,河头镇,29.04,121.1208,K8687,2022-02-07 00:00:00,-9999,-9999,20,22,20,-9999,4
2130,江根村,临海市,汇溪镇,28.99639,121.2142,K8688,2022-02-07 00:00:00,-9999,-9999,33,35,33,-9999,3
2131,留山村,临海市,汇溪镇,28.98583,121.205,K8689,2022-02-07 00:00:00,-9999,-9999,19,20,19,-9999,2
2132,龙泉村,临海市,白水洋镇,28.95639,120.8956,K8690,2022-02-07 00:00:00,107,24,18,19,18,-9999,1
2133,许墅村,临海市,古城街道,28.88639,121.0811,K8691,2022-02-07 00:00:00,0,0,47,49,47,-9999,0
2134,溪王村,临海市,汇溪镇,28.995,121.1936,K8692,2022-02-07 00:00:00,-9999,-9999,25,28,25,-9999,1
2135,黄支罗,临海市,汇溪镇,29.02222,121.1889,K8693,2022-02-07 00:00:00,-9999,-9999,25,27,25,-9999,2
2136,大塘村,临海市,汇溪镇,29.02194,121.2131,K8694,2022-02-07 00:00:00,-9999,-9999,25,27,25,-9999,0
2137,王加山,临海市,尤溪镇,28.69889,121.0931,K8695,2022-02-07 00:00:00,-9999,-9999,30,31,29,-9999,4
2138,竹家山,临海市,尤溪镇,28.71806,121.0581,K8696,2022-02-07 00:00:00,-9999,-9999,32,32,31,-9999,0
